date time,,packet id,,accel x, accel y, accel z, gyroz, gyro y, gyro z, compass x, compass y , compass z
2011/8/1 12:02:03,,103,,3696,112,1680,-445,95,119,-186,-180,-81
2011/8/1 12:02:03,,103,,3664,-16,1728,-435,85,121,-187,-179,-76
2011/8/1 12:02:03,,104,,3648,-48,1760,-433,77,114,-185,-181,-80
2011/8/1 12:02:03,,104,,3776,-48,1792,-432,72,104,-191,-179,-82
2011/8/1 12:02:03,,104,,3664,-256,1760,-434,85,104,-191,-179,-82
2011/8/1 12:02:03,,104,,3712,16,1728,-436,93,109,-191,-179,-82
2011/8/1 12:02:03,,104,,3712,0,1760,-438,96,106,-193,-178,-79
2011/8/1 12:02:03,,105,,3616,-80,1760,-445,104,97,-198,-181,-80
2011/8/1 12:02:03,,105,,3616,16,1664,-453,107,101,-198,-181,-80
2011/8/1 12:02:03,,105,,3664,-64,1744,-452,102,101,-198,-181,-80
2011/8/1 12:02:03,,105,,3680,-48,1744,-457,99,99,-196,-179,-76
2011/8/1 12:02:03,,105,,3712,-160,1776,-464,93,111,-196,-177,-76
2011/8/1 12:02:03,,106,,3728,-48,1824,-465,79,112,-196,-177,-76
2011/8/1 12:02:03,,106,,3600,-96,1712,-460,82,115,-196,-177,-76
2011/8/1 12:02:03,,106,,3728,-96,1712,-467,72,129,-204,-177,-71
2011/8/1 12:02:03,,106,,3664,-144,1776,-469,83,130,-200,-175,-71
2011/8/1 12:02:03,,106,,3632,-208,1824,-471,80,133,-204,-178,-73
2011/8/1 12:02:04,,107,,3632,-128,1776,-479,87,132,-204,-178,-73
2011/8/1 12:02:04,,107,,3728,-176,1792,-480,80,129,-209,-176,-76
2011/8/1 12:02:04,,107,,3648,-224,1744,-482,71,133,-204,-178,-72
2011/8/1 12:02:04,,107,,3712,-144,1728,-492,75,133,-215,-176,-78
2011/8/1 12:02:04,,107,,3664,-160,1744,-481,63,138,-215,-176,-78
2011/8/1 12:02:04,,108,,3712,-144,1728,-490,58,140,-215,-176,-78
2011/8/1 12:02:04,,108,,3744,-112,1840,-491,57,146,-214,-171,-68
2011/8/1 12:02:04,,108,,3728,-144,1824,-497,57,150,-215,-174,-69
2011/8/1 12:02:04,,108,,3696,-176,1632,-501,60,151,-215,-174,-69
2011/8/1 12:02:04,,108,,3728,-176,1808,-503,68,162,-215,-174,-69
2011/8/1 12:02:04,,109,,3760,-176,1744,-505,66,159,-218,-174,-64
2011/8/1 12:02:04,,109,,3760,-144,1744,-502,71,170,-218,-174,-67
2011/8/1 12:02:04,,109,,3648,-112,1840,-503,72,169,-218,-174,-67
2011/8/1 12:02:04,,109,,3728,-160,1920,-501,67,170,-218,-174,-67
2011/8/1 12:02:04,,109,,3696,-208,1760,-499,72,171,-216,-171,-69
2011/8/1 12:02:04,,110,,3632,-160,1808,-495,72,170,-227,-168,-63
2011/8/1 12:02:04,,110,,3680,-160,1888,-496,77,165,-226,-171,-55
2011/8/1 12:02:04,,110,,3648,-176,1872,-502,89,158,-226,-171,-55
2011/8/1 12:02:04,,110,,3664,-240,1824,-504,90,160,-225,-173,-62
2011/8/1 12:02:04,,110,,3632,-192,1760,-507,91,154,-233,-174,-61
2011/8/1 12:02:04,,111,,3616,-208,1920,-510,92,151,-226,-171,-59
2011/8/1 12:02:04,,111,,3648,-256,1792,-518,98,142,-226,-171,-59
2011/8/1 12:02:04,,111,,3664,-272,1792,-522,102,139,-231,-166,-57
2011/8/1 12:02:04,,111,,3696,-304,1856,-534,113,137,-229,-172,-56
2011/8/1 12:02:04,,111,,3632,-224,1744,-534,110,133,-233,-165,-54
2011/8/1 12:02:04,,112,,3600,-272,1856,-530,95,125,-233,-165,-54
2011/8/1 12:02:04,,112,,3616,-224,1776,-534,85,121,-233,-165,-54
2011/8/1 12:02:04,,112,,3648,-192,1760,-520,69,126,-239,-167,-49
2011/8/1 12:02:04,,112,,3728,-256,1696,-514,48,120,-236,-171,-51
2011/8/1 12:02:04,,112,,3648,-272,1760,-514,36,113,-236,-171,-51
2011/8/1 12:02:04,,113,,3728,-16,1728,-522,20,113,-236,-171,-51
2011/8/1 12:02:04,,113,,3712,-256,1744,-527,18,105,-244,-169,-49
2011/8/1 12:02:04,,113,,3696,-336,1840,-532,24,98,-239,-173,-51
2011/8/1 12:02:04,,113,,3712,-224,1808,-550,26,91,-247,-165,-54
2011/8/1 12:02:04,,113,,3792,-256,1712,-563,36,91,-247,-165,-54
2011/8/1 12:02:04,,114,,3680,-224,1744,-576,36,90,-248,-163,-46
2011/8/1 12:02:04,,114,,3744,-304,1664,-589,38,95,-240,-164,-47
2011/8/1 12:02:04,,114,,3776,-224,1536,-584,22,98,-249,-170,-45
2011/8/1 12:02:04,,114,,3776,-256,1712,-597,25,101,-249,-170,-45
2011/8/1 12:02:04,,114,,3744,-256,1840,-599,18,111,-249,-165,-45
2011/8/1 12:02:04,,115,,3776,-240,1840,-597,14,107,-255,-167,-39
2011/8/1 12:02:04,,115,,3744,-240,1952,-600,15,118,-247,-165,-45
2011/8/1 12:02:04,,115,,3728,-256,1968,-602,14,115,-247,-165,-45
2011/8/1 12:02:04,,115,,3712,-208,2032,-600,23,123,-247,-165,-45
2011/8/1 12:02:04,,115,,3712,-208,2016,-607,34,121,-256,-162,-33
2011/8/1 12:02:04,,116,,3712,-224,1920,-599,43,132,-252,-163,-41
2011/8/1 12:02:04,,116,,3648,-224,1952,-597,46,142,-252,-163,-41
2011/8/1 12:02:04,,116,,3664,-208,1904,-582,44,142,-252,-163,-41
2011/8/1 12:02:04,,116,,3728,-160,1952,-568,42,151,-261,-158,-33
2011/8/1 12:02:04,,116,,3648,-224,1888,-561,37,161,-250,-160,-25
2011/8/1 12:02:04,,117,,3680,-208,2016,-558,38,167,-259,-162,-32
2011/8/1 12:02:04,,117,,3632,-160,1968,-552,54,172,-259,-162,-32
2011/8/1 12:02:04,,117,,3680,-176,1952,-549,59,174,-257,-160,-26
2011/8/1 12:02:04,,117,,3648,-48,1936,-551,62,182,-257,-158,-29
2011/8/1 12:02:04,,117,,3600,-144,1920,-544,68,183,-264,-160,-29
2011/8/1 12:02:04,,118,,3632,-144,1920,-539,63,189,-264,-160,-29
2011/8/1 12:02:04,,118,,3680,-64,1808,-533,66,184,-264,-155,-27
2011/8/1 12:02:04,,118,,3600,-32,1792,-523,69,186,-264,-155,-27
2011/8/1 12:02:04,,118,,3696,-176,1856,-513,68,182,-266,-155,-24
2011/8/1 12:02:04,,118,,3744,-64,1856,-515,70,178,-266,-155,-24
2011/8/1 12:02:04,,119,,3584,-256,1952,-508,71,175,-266,-155,-24
2011/8/1 12:02:04,,119,,3632,-112,1968,-500,85,169,-271,-155,-20
2011/8/1 12:02:04,,119,,3632,-80,1872,-504,93,157,-267,-148,-19
2011/8/1 12:02:04,,119,,3648,-32,1936,-500,106,147,-267,-148,-19
2011/8/1 12:02:04,,119,,3584,-96,1808,-494,110,141,-267,-148,-19
2011/8/1 12:02:04,,120,,3648,0,1856,-495,108,138,-271,-154,-17
2011/8/1 12:02:04,,120,,3600,0,1600,-496,98,131,-272,-159,-15
2011/8/1 12:02:04,,120,,3600,-80,1840,-488,75,125,-273,-155,-16
2011/8/1 12:02:04,,120,,3648,-112,1840,-490,68,124,-273,-155,-16
2011/8/1 12:02:04,,120,,3712,-144,1808,-487,55,115,-276,-147,-13
2011/8/1 12:02:04,,121,,3632,-96,1888,-488,53,117,-278,-153,-18
2011/8/1 12:02:04,,121,,3680,-80,2032,-491,66,97,-275,-146,-8
2011/8/1 12:02:04,,121,,3744,-144,1936,-498,68,98,-275,-146,-8
2011/8/1 12:02:04,,121,,3664,-112,2032,-500,81,80,-275,-150,-9
2011/8/1 12:02:04,,121,,3664,-160,1904,-502,80,77,-275,-147,-5
2011/8/1 12:02:04,,122,,3648,-128,1920,-507,79,69,-275,-151,-1
2011/8/1 12:02:04,,122,,3680,-160,1840,-503,83,69,-275,-151,-1
2011/8/1 12:02:04,,122,,3712,-176,1776,-504,76,69,-275,-151,-1
2011/8/1 12:02:04,,122,,3696,-208,1856,-504,74,66,-271,-150,-5
2011/8/1 12:02:04,,122,,3728,-208,1776,-497,83,72,-280,-151,-8
2011/8/1 12:02:04,,123,,3664,-208,1712,-501,87,70,-280,-151,-8
2011/8/1 12:02:04,,123,,3728,-240,1888,-506,86,71,-280,-151,-8
2011/8/1 12:02:04,,123,,3680,-192,1824,-499,78,79,-278,-147,1
2011/8/1 12:02:04,,123,,3744,-160,1824,-497,56,90,-282,-146,2
2011/8/1 12:02:04,,123,,3696,-192,1856,-492,47,99,-282,-146,2
2011/8/1 12:02:04,,124,,3744,-224,1888,-483,43,103,-282,-146,2
2011/8/1 12:02:04,,124,,3728,-176,1904,-476,48,106,-282,-146,8
2011/8/1 12:02:04,,124,,3680,-176,2016,-472,56,104,-280,-148,5
2011/8/1 12:02:04,,124,,3712,-240,1904,-471,58,109,-282,-147,7
2011/8/1 12:02:04,,124,,3696,-176,1952,-471,72,106,-282,-147,7
2011/8/1 12:02:04,,125,,3712,-240,1952,-460,75,111,-285,-143,6
2011/8/1 12:02:04,,125,,3664,-160,1904,-456,77,113,-283,-143,5
2011/8/1 12:02:04,,125,,3680,-176,1968,-454,84,115,-288,-137,6
2011/8/1 12:02:04,,125,,3632,-144,1840,-442,73,119,-288,-137,6
2011/8/1 12:02:04,,125,,3776,-192,1872,-437,71,125,-288,-137,6
2011/8/1 12:02:04,,126,,3728,-96,1936,-433,57,130,-287,-141,13
2011/8/1 12:02:04,,126,,3712,-176,1984,-418,74,139,-282,-143,13
2011/8/1 12:02:04,,126,,3712,-112,1936,-424,84,137,-282,-143,13
2011/8/1 12:02:04,,126,,3728,-64,1904,-412,98,138,-282,-143,13
2011/8/1 12:02:04,,126,,3696,-112,1920,-407,110,135,-287,-136,17
2011/8/1 12:02:05,,127,,3648,-48,1952,-401,125,133,-296,-135,19
2011/8/1 12:02:05,,127,,3728,-144,1936,-398,133,132,-296,-135,19
2011/8/1 12:02:05,,127,,3760,-64,1936,-383,143,132,-296,-135,19
2011/8/1 12:02:05,,127,,3744,-64,1840,-375,158,130,-287,-135,22
2011/8/1 12:02:05,,127,,3616,-32,1840,-365,161,138,-292,-135,18
2011/8/1 12:02:05,,128,,3808,-80,1888,-349,171,130,-286,-131,22
2011/8/1 12:02:05,,128,,3744,-64,1840,-348,171,126,-286,-131,22
2011/8/1 12:02:05,,128,,3696,-112,1840,-332,170,122,-295,-134,23
2011/8/1 12:02:05,,128,,3744,-96,1792,-329,169,114,-288,-135,23
2011/8/1 12:02:05,,128,,3760,-80,1792,-325,163,106,-289,-136,23
2011/8/1 12:02:05,,129,,3728,-64,1792,-316,157,104,-289,-136,23
2011/8/1 12:02:05,,129,,3664,-144,1872,-312,146,92,-289,-136,23
2011/8/1 12:02:05,,129,,3728,-80,1856,-315,154,86,-302,-135,23
2011/8/1 12:02:05,,129,,3728,-96,1840,-319,158,74,-296,-135,30
2011/8/1 12:02:05,,129,,3808,-160,1920,-319,164,69,-296,-135,30
2011/8/1 12:02:05,,130,,3664,-176,1856,-324,165,64,-296,-135,30
2011/8/1 12:02:05,,130,,3664,-144,1872,-336,159,58,-291,-135,24
2011/8/1 12:02:05,,130,,3632,-192,1760,-329,145,54,-297,-131,27
2011/8/1 12:02:05,,130,,3680,-176,1664,-337,145,53,-297,-131,27
2011/8/1 12:02:05,,130,,3680,-208,1776,-332,124,48,-297,-131,27
2011/8/1 12:02:05,,131,,3616,-240,1856,-338,120,43,-291,-135,27
2011/8/1 12:02:05,,131,,3664,-208,1824,-344,113,39,-295,-131,29
2011/8/1 12:02:05,,131,,3712,-240,1792,-350,111,39,-299,-130,29
2011/8/1 12:02:05,,131,,3648,-224,1776,-359,101,34,-299,-130,29
2011/8/1 12:02:05,,131,,3664,-272,1600,-364,105,31,-297,-128,33
2011/8/1 12:02:05,,132,,3664,-240,1760,-369,106,28,-298,-128,31
2011/8/1 12:02:05,,132,,3664,-192,1792,-380,100,27,-297,-133,34
2011/8/1 12:02:05,,132,,3696,-240,1728,-382,98,15,-297,-133,34
2011/8/1 12:02:05,,132,,3616,-304,1760,-390,99,25,-297,-133,34
2011/8/1 12:02:05,,132,,3664,-224,1664,-396,91,23,-295,-125,38
2011/8/1 12:02:05,,133,,3600,-272,1616,-393,84,30,-301,-129,40
2011/8/1 12:02:05,,133,,3616,-336,1776,-400,67,40,-301,-129,40
2011/8/1 12:02:05,,133,,3408,-240,1792,-404,59,47,-301,-129,40
2011/8/1 12:02:05,,133,,3760,-16,1840,-393,40,59,-297,-126,42
2011/8/1 12:02:05,,133,,3632,-208,1792,-395,37,55,-290,-125,47
2011/8/1 12:02:05,,134,,3632,-176,1824,-383,57,57,-290,-125,47
2011/8/1 12:02:05,,134,,3616,-208,1904,-380,70,64,-290,-125,47
2011/8/1 12:02:05,,134,,3648,-112,1824,-373,90,62,-294,-122,45
2011/8/1 12:02:05,,134,,3648,-128,1824,-352,99,63,-300,-125,40
2011/8/1 12:02:05,,134,,3680,-112,1776,-343,108,66,-293,-127,45
2011/8/1 12:02:05,,135,,3664,-112,1840,-327,105,64,-293,-127,45
2011/8/1 12:02:05,,135,,3680,-160,1712,-316,97,67,-297,-124,46
2011/8/1 12:02:05,,135,,3760,-112,1728,-307,80,70,-296,-118,56
2011/8/1 12:02:05,,135,,3664,-176,1728,-304,71,77,-292,-124,46
2011/8/1 12:02:05,,135,,3728,-64,1728,-296,70,72,-292,-124,46
2011/8/1 12:02:05,,136,,3712,-48,1840,-302,60,66,-292,-124,46
2011/8/1 12:02:05,,136,,3712,-144,1792,-305,81,65,-299,-121,43
2011/8/1 12:02:05,,136,,3744,-80,1808,-308,86,63,-295,-119,46
2011/8/1 12:02:05,,136,,3776,-80,1824,-323,82,71,-295,-119,46
2011/8/1 12:02:05,,136,,3712,-160,1696,-329,81,63,-295,-119,46
2011/8/1 12:02:05,,137,,3728,-144,1728,-336,80,74,-302,-119,49
2011/8/1 12:02:05,,137,,3728,-128,1856,-331,74,78,-302,-122,56
2011/8/1 12:02:05,,137,,3728,-80,1808,-331,80,82,-302,-122,56
2011/8/1 12:02:05,,137,,3744,-128,2016,-331,85,73,-302,-122,56
2011/8/1 12:02:05,,137,,3712,-144,1808,-329,96,75,-303,-119,58
2011/8/1 12:02:05,,138,,3760,-160,1568,-330,107,78,-296,-121,58
2011/8/1 12:02:05,,138,,3696,-80,1840,-326,111,81,-297,-116,57
2011/8/1 12:02:05,,138,,3712,-160,1808,-319,108,84,-297,-116,57
2011/8/1 12:02:05,,138,,3712,-160,1808,-321,117,78,-298,-114,52
2011/8/1 12:02:05,,138,,3696,-176,1744,-321,111,79,-298,-116,59
2011/8/1 12:02:05,,139,,3680,-208,1792,-325,108,78,-304,-116,64
2011/8/1 12:02:05,,139,,3696,-128,1680,-325,99,79,-304,-116,64
2011/8/1 12:02:05,,139,,3696,-160,1744,-339,81,71,-304,-116,64
2011/8/1 12:02:05,,139,,3664,-160,1696,-337,66,76,-300,-113,63
2011/8/1 12:02:05,,139,,3744,-80,1744,-346,56,75,-301,-114,59
2011/8/1 12:02:05,,140,,3632,-80,1808,-353,50,80,-301,-114,59
2011/8/1 12:02:05,,140,,3696,-80,1728,-360,51,77,-301,-114,59
2011/8/1 12:02:05,,140,,3680,-80,1808,-366,56,72,-294,-113,61
2011/8/1 12:02:05,,140,,3744,-144,2000,-365,72,66,-302,-112,66
2011/8/1 12:02:05,,140,,3760,-48,1856,-369,76,68,-302,-112,66
2011/8/1 12:02:05,,141,,3696,-144,1792,-377,89,66,-302,-112,66
2011/8/1 12:02:05,,141,,3760,-96,1792,-370,94,66,-302,-110,76
2011/8/1 12:02:05,,141,,3664,-80,1792,-364,100,69,-300,-114,72
2011/8/1 12:02:05,,141,,3744,-112,1792,-354,96,72,-307,-111,70
2011/8/1 12:02:05,,141,,3680,-48,1856,-349,92,71,-307,-111,70
2011/8/1 12:02:05,,142,,3696,-32,1776,-337,83,73,-296,-109,68
2011/8/1 12:02:05,,142,,3792,-144,1792,-336,81,75,-304,-111,73
2011/8/1 12:02:05,,142,,3696,-112,1744,-331,77,75,-304,-112,70
2011/8/1 12:02:05,,142,,3760,-48,1824,-330,79,73,-304,-112,70
2011/8/1 12:02:05,,142,,3760,-144,1664,-333,86,87,-304,-112,70
2011/8/1 12:02:05,,143,,3744,-64,1760,-334,84,90,-303,-106,76
2011/8/1 12:02:05,,143,,3760,-176,1760,-338,87,88,-302,-109,72
2011/8/1 12:02:05,,143,,3792,-112,1584,-342,89,103,-302,-109,72
2011/8/1 12:02:05,,143,,3744,-112,1680,-349,98,114,-302,-109,72
2011/8/1 12:02:05,,143,,3728,-112,1712,-344,94,112,-303,-106,81
2011/8/1 12:02:05,,144,,3728,-128,1792,-347,87,112,-308,-105,82
2011/8/1 12:02:05,,144,,3744,-144,1792,-345,83,113,-308,-105,82
2011/8/1 12:02:05,,144,,3696,-144,1744,-345,86,113,-308,-105,82
2011/8/1 12:02:05,,144,,3696,-144,1728,-347,87,115,-303,-103,80
2011/8/1 12:02:05,,144,,3664,-112,1696,-350,89,103,-305,-104,83
2011/8/1 12:02:05,,145,,3712,-32,1792,-353,98,108,-309,-107,87
2011/8/1 12:02:05,,145,,3696,192,1760,-355,100,98,-309,-107,87
2011/8/1 12:02:05,,145,,3648,-64,1808,-347,114,90,-306,-100,84
2011/8/1 12:02:05,,145,,3680,-80,1760,-352,118,84,-301,-102,86
2011/8/1 12:02:05,,145,,3744,-144,1776,-349,121,77,-303,-100,86
2011/8/1 12:02:05,,146,,3664,-192,1728,-347,114,72,-303,-100,86
2011/8/1 12:02:05,,146,,3664,-144,1776,-346,100,64,-303,-100,86
2011/8/1 12:02:05,,146,,3648,-48,1728,-344,97,73,-302,-96,87
2011/8/1 12:02:05,,146,,3792,-128,1728,-340,88,77,-310,-100,85
2011/8/1 12:02:05,,146,,3760,-80,1664,-347,84,79,-310,-100,85
2011/8/1 12:02:06,,147,,3728,-48,1696,-346,89,77,-310,-100,85
2011/8/1 12:02:06,,147,,3680,-96,1808,-345,104,80,-301,-93,95
2011/8/1 12:02:06,,147,,3776,-144,1792,-350,119,77,-301,-99,88
2011/8/1 12:02:06,,147,,3728,-112,1776,-352,126,77,-301,-99,88
2011/8/1 12:02:06,,147,,3728,-96,1712,-349,133,83,-301,-99,88
2011/8/1 12:02:06,,148,,3728,-16,1680,-346,123,86,-304,-102,93
2011/8/1 12:02:06,,148,,3728,-128,1568,-334,106,89,-305,-98,94
2011/8/1 12:02:06,,148,,3696,-80,1728,-338,101,97,-296,-101,95
2011/8/1 12:02:06,,148,,3712,-160,1696,-333,92,96,-296,-101,95
2011/8/1 12:02:06,,148,,3744,-128,1680,-335,88,88,-299,-95,94
2011/8/1 12:02:06,,149,,3744,-112,1632,-346,96,89,-299,-94,99
2011/8/1 12:02:06,,149,,3840,-80,1776,-347,90,88,-304,-98,97
2011/8/1 12:02:06,,149,,3776,-176,1728,-359,99,87,-304,-98,97
2011/8/1 12:02:06,,149,,3824,-96,1728,-368,104,86,-297,-95,100
2011/8/1 12:02:06,,149,,3792,-96,1776,-358,113,85,-301,-90,96
2011/8/1 12:02:06,,150,,3840,-112,1744,-363,119,77,-293,-93,103
2011/8/1 12:02:06,,150,,3792,-80,1728,-363,134,81,-293,-93,103
2011/8/1 12:02:06,,150,,3776,-80,1664,-360,130,74,-293,-93,103
2011/8/1 12:02:06,,150,,3792,-64,1680,-346,129,77,-296,-91,93
2011/8/1 12:02:06,,150,,3760,-112,1696,-346,134,74,-300,-90,102
2011/8/1 12:02:06,,151,,3696,-144,1728,-345,122,80,-300,-90,102
2011/8/1 12:02:06,,151,,3696,-32,1664,-335,120,80,-300,-90,102
2011/8/1 12:02:06,,151,,3776,-112,1696,-342,125,81,-297,-96,100
2011/8/1 12:02:06,,151,,3712,32,1680,-338,132,80,-302,-96,107
2011/8/1 12:02:06,,151,,3696,-64,1616,-340,137,81,-296,-92,108
2011/8/1 12:02:06,,152,,3792,0,1680,-338,144,79,-296,-92,108
2011/8/1 12:02:06,,152,,3664,-32,1616,-342,142,79,-301,-89,108
2011/8/1 12:02:06,,152,,3680,48,1664,-334,132,83,-296,-90,102
2011/8/1 12:02:06,,152,,3696,48,1664,-326,130,79,-304,-90,110
2011/8/1 12:02:06,,152,,3744,64,1680,-325,120,75,-304,-90,110
2011/8/1 12:02:06,,153,,3760,-32,1632,-321,113,78,-297,-94,111
2011/8/1 12:02:06,,153,,3664,-80,1696,-329,110,75,-303,-91,109
2011/8/1 12:02:06,,153,,3696,16,1728,-329,108,64,-297,-90,110
2011/8/1 12:02:06,,153,,3712,-48,1632,-325,103,53,-297,-90,110
2011/8/1 12:02:06,,153,,3728,16,1584,-337,94,51,-297,-90,110
2011/8/1 12:02:06,,154,,3728,240,1616,-342,80,46,-296,-88,119
2011/8/1 12:02:06,,154,,3728,-256,1696,-353,56,43,-297,-89,109
2011/8/1 12:02:06,,154,,3776,-80,1584,-353,46,43,-297,-89,109
2011/8/1 12:02:06,,154,,3792,-16,1728,-359,36,44,-297,-89,109
2011/8/1 12:02:06,,154,,3856,-64,1664,-370,22,39,-291,-88,118
2011/8/1 12:02:06,,155,,3792,-144,1712,-373,34,42,-299,-91,118
2011/8/1 12:02:06,,155,,3744,-144,1664,-389,31,40,-299,-91,118
2011/8/1 12:02:06,,155,,3840,-144,1664,-396,45,31,-299,-91,118
2011/8/1 12:02:06,,155,,3808,-128,1680,-400,47,29,-296,-82,123
2011/8/1 12:02:06,,155,,3792,-48,1696,-406,52,40,-291,-87,128
2011/8/1 12:02:06,,156,,3856,-64,1696,-406,56,36,-289,-86,125
2011/8/1 12:02:06,,156,,3872,-144,1744,-406,53,42,-289,-86,125
2011/8/1 12:02:06,,156,,3792,-64,1728,-410,52,42,-297,-82,124
2011/8/1 12:02:06,,156,,3856,-144,1664,-413,65,40,-293,-79,132
2011/8/1 12:02:06,,156,,3600,-176,1808,-420,67,42,-287,-80,129
2011/8/1 12:02:06,,157,,3776,-176,1664,-432,76,42,-287,-80,129
2011/8/1 12:02:06,,157,,3840,-144,1616,-446,77,43,-287,-80,129
2011/8/1 12:02:06,,157,,3824,-176,1728,-459,75,57,-291,-84,135
2011/8/1 12:02:06,,157,,3792,-208,1664,-465,72,62,-285,-80,132
2011/8/1 12:02:06,,157,,3792,-96,1600,-469,63,79,-285,-80,132
2011/8/1 12:02:06,,158,,3840,-192,1568,-473,59,94,-285,-80,132
2011/8/1 12:02:06,,158,,3840,-144,1648,-482,54,98,-291,-79,135
2011/8/1 12:02:06,,158,,3792,-192,1600,-485,64,108,-292,-76,136
2011/8/1 12:02:06,,158,,3776,-112,1536,-496,79,111,-292,-76,136
2011/8/1 12:02:06,,158,,3792,-176,1664,-502,92,122,-292,-76,136
2011/8/1 12:02:06,,159,,3856,-192,1552,-507,107,134,-290,-78,136
2011/8/1 12:02:06,,159,,3760,-144,1664,-503,119,140,-288,-80,134
2011/8/1 12:02:06,,159,,3824,-144,1696,-509,121,149,-287,-75,136
2011/8/1 12:02:06,,159,,3872,-160,1600,-506,115,162,-287,-75,136
2011/8/1 12:02:06,,159,,3584,-176,1696,-494,109,170,-287,-72,137
2011/8/1 12:02:06,,160,,4064,-96,1712,-490,104,183,-280,-72,136
2011/8/1 12:02:06,,160,,3696,96,1744,-492,115,184,-283,-74,140
2011/8/1 12:02:06,,160,,3696,-96,1744,-491,110,189,-283,-74,140
2011/8/1 12:02:06,,160,,3712,-144,1728,-498,122,181,-283,-74,140
2011/8/1 12:02:06,,160,,3808,-144,1664,-498,121,187,-284,-71,151
2011/8/1 12:02:06,,161,,3680,-96,1728,-506,131,188,-285,-77,150
2011/8/1 12:02:06,,161,,3760,-64,1696,-510,129,185,-285,-77,150
2011/8/1 12:02:06,,161,,3744,-64,1696,-513,127,190,-285,-77,150
2011/8/1 12:02:06,,161,,3792,-32,1616,-514,121,183,-285,-74,150
2011/8/1 12:02:06,,161,,3712,-64,1648,-525,115,182,-279,-67,150
2011/8/1 12:02:06,,162,,3664,-112,1536,-527,98,184,-279,-67,150
2011/8/1 12:02:06,,162,,3792,0,1600,-535,90,174,-279,-67,150
2011/8/1 12:02:06,,162,,3744,-48,1600,-545,82,169,-274,-69,154
2011/8/1 12:02:06,,162,,3776,-32,1616,-546,70,163,-280,-73,157
2011/8/1 12:02:06,,162,,3808,-80,1584,-556,69,163,-277,-71,153
2011/8/1 12:02:06,,163,,3760,-240,1632,-562,57,155,-277,-71,153
2011/8/1 12:02:06,,163,,3728,16,1728,-564,55,153,-271,-68,156
2011/8/1 12:02:06,,163,,3776,48,1664,-572,65,145,-274,-75,160
2011/8/1 12:02:06,,163,,3744,-16,1600,-569,75,141,-275,-66,159
2011/8/1 12:02:06,,163,,3824,0,1648,-574,83,139,-275,-66,159
2011/8/1 12:02:06,,164,,3760,16,1600,-580,87,141,-275,-66,159
2011/8/1 12:02:06,,164,,3728,-64,1536,-568,83,139,-270,-61,161
2011/8/1 12:02:06,,164,,3792,-48,1600,-577,71,149,-270,-67,155
2011/8/1 12:02:06,,164,,3776,-96,1648,-575,58,157,-270,-67,155
2011/8/1 12:02:06,,164,,3696,-96,1632,-574,53,158,-270,-67,155
2011/8/1 12:02:06,,165,,3696,-48,1696,-570,47,166,-269,-67,165
2011/8/1 12:02:06,,165,,3808,-48,1792,-574,47,161,-268,-60,170
2011/8/1 12:02:06,,165,,3744,32,1760,-565,56,164,-268,-60,170
2011/8/1 12:02:06,,165,,3776,-16,1744,-565,65,168,-268,-60,170
2011/8/1 12:02:06,,165,,3760,32,1664,-556,71,178,-271,-62,171
2011/8/1 12:02:06,,166,,3728,-256,1728,-551,77,170,-266,-65,175
2011/8/1 12:02:06,,166,,3792,-64,1744,-547,86,175,-263,-66,175
2011/8/1 12:02:06,,166,,3760,-80,1680,-547,84,177,-263,-66,175
2011/8/1 12:02:06,,166,,3696,32,1776,-549,96,176,-267,-53,175
2011/8/1 12:02:06,,166,,3728,48,1664,-543,97,179,-266,-54,175
2011/8/1 12:02:07,,167,,3744,0,1664,-555,91,174,-260,-61,178
2011/8/1 12:02:07,,167,,3776,32,1568,-557,83,179,-260,-61,178
2011/8/1 12:02:07,,167,,3776,-32,1616,-553,84,189,-260,-61,178
2011/8/1 12:02:07,,167,,3776,-48,1728,-549,81,178,-260,-56,178
2011/8/1 12:02:07,,167,,3680,32,1696,-554,83,181,-261,-59,183
2011/8/1 12:02:07,,168,,3728,-16,1584,-557,88,177,-261,-59,183
2011/8/1 12:02:07,,168,,3792,48,1680,-563,102,176,-261,-59,183
2011/8/1 12:02:07,,168,,3680,48,1728,-561,109,167,-267,-53,183
2011/8/1 12:02:07,,168,,3744,16,1600,-569,121,165,-252,-50,183
2011/8/1 12:02:07,,168,,3680,80,1600,-570,119,163,-252,-50,183
2011/8/1 12:02:07,,169,,3680,80,1680,-571,117,176,-252,-50,183
2011/8/1 12:02:07,,169,,3744,80,1552,-575,115,173,-250,-52,187
2011/8/1 12:02:07,,169,,3712,64,1680,-570,111,172,-249,-54,185
2011/8/1 12:02:07,,169,,3744,16,1600,-570,109,173,-246,-52,190
2011/8/1 12:02:07,,169,,3760,16,1680,-578,112,175,-246,-52,190
2011/8/1 12:02:07,,170,,3680,32,1664,-586,118,173,-247,-52,194
2011/8/1 12:02:07,,170,,3824,48,1568,-585,120,172,-250,-53,190
2011/8/1 12:02:07,,170,,3696,48,1664,-587,121,174,-243,-49,192
2011/8/1 12:02:07,,170,,3760,96,1552,-591,124,165,-243,-49,192
2011/8/1 12:02:07,,170,,3696,48,1680,-600,122,166,-243,-49,192
2011/8/1 12:02:07,,171,,3760,64,1632,-588,127,162,-238,-54,198
